date,action,rule,trade_pct,btc_price,usdt_before,usdt_delta,usdt_after,btc_before,btc_delta,btc_fee,btc_after,nav,peak_nav,drawdown_pct,bear_pause,contrib_gross,contrib_net,platform_fee_paid,perf_fee_paid,platform_fees_cum,cum_gross_contrib,cagr_pct,total_roi_pct
2023/05/31,BUY,Base4,20,27230.31,0.614,-0.1228,0.4912,79.88395046,0.00000451,0,79.88395497,2175265.35,2527456.74,13.9346,0,0,0,0,0,404.271,54000,66.2394,3928.2692
2023/06/01,BUY,Base4,20,26829.3,495.8479,-99.1696,396.6783,79.88395497,0.00369336,0.00000296,79.88764833,2143726.36,2527456.74,15.1825,0,500,495.3568,3.7433,0,408.0142,54500,65.6642,3833.4429
2023/06/02,BUY,Base4,20,27260.13,396.6783,-79.3357,317.3427,79.88764833,0.00290799,0.00000233,79.89055632,2178144.29,2527456.74,13.8207,0,0,0,0,0,408.0142,54500,65.9957,3896.595
2023/06/03,BUY,Base4,20,27086.32,317.3427,-63.4685,253.8741,79.89055632,0.00234132,0.00000187,79.89289764,2164258.47,2527456.74,14.3701,0,0,0,0,0,408.0142,54500,65.8183,3871.1165
2023/06/04,BUY,Base4,20,27135.79,253.8741,-50.7748,203.0993,79.89289764,0.00186964,0.0000015,79.89476728,2168210.73,2527456.74,14.2137,0,0,0,0,0,408.0142,54500,65.8283,3878.3683
2023/06/05,BUY,Base3,22,25765.8,203.0993,-44.6818,158.4175,79.89476728,0.00173277,0.00000139,79.89650005,2058755.66,2527456.74,18.5444,0,0,0,0,0,408.0142,54500,64.6222,3677.5333
2023/06/06,BUY,Base4,20,27248.32,158.4175,-31.6835,126.734,79.89650005,0.00116184,0.00000093,79.89766189,2177203.79,2527456.74,13.8579,0,0,0,0,0,408.0142,54500,65.8595,3894.8693
2023/06/07,BUY,Base4,20,26613.17,126.734,-25.3468,101.3872,79.89766189,0.00095165,0.00000076,79.89861354,2126456.77,2527456.74,15.8657,0,0,0,0,0,408.0142,54500,65.2924,3801.7555
2023/06/08,BUY,Base4,20,26521.15,101.3872,-20.2774,81.1097,79.89861354,0.00076396,0.00000061,79.8993775,2119104.49,2527456.74,16.1566,0,0,0,0,0,408.0142,54500,65.1828,3788.2651
2023/06/09,BUY,Base4,20,26507.09,81.1097,-16.2219,64.8878,79.8993775,0.0006115,0.00000049,79.899989,2117981.09,2527456.74,16.2011,0,0,0,0,0,408.0142,54500,65.1397,3786.2038
2023/06/10,BUY,Base3,22,25881.43,64.8878,-14.2753,50.6125,79.899989,0.00055112,0.00000044,79.90054013,2067990.85,2527456.74,18.179,0,0,0,0,0,408.0142,54500,64.5692,3694.4786
2023/06/11,BUY,Base3,22,25954.46,50.6125,-11.1347,39.4777,79.90054013,0.00042867,0.00000034,79.90096879,2073825.98,2527456.74,17.9481,0,0,0,0,0,408.0142,54500,64.602,3705.1853
2023/06/12,BUY,Base3,22,25989.89,39.4777,-8.6851,30.7926,79.90096879,0.0003339,0.00000027,79.9013027,2076656.86,2527456.74,17.8361,0,0,0,0,0,408.0142,54500,64.602,3710.3796
2023/06/13,BUY,Base3,22,25954.76,30.7926,-6.7744,24.0183,79.9013027,0.0002608,0.00000021,79.9015635,2073849.92,2527456.74,17.9472,0,0,0,0,0,408.0142,54500,64.5408,3705.2292
2023/06/14,BUY,Base3,22,25172.51,24.0183,-5.284,18.7342,79.9015635,0.00020974,0.00000017,79.90177324,2011346.92,2527456.74,20.4201,0,0,0,0,0,408.0142,54500,63.8228,3590.5448
2023/06/15,BUY,Base3,22,25592.41,18.7342,-4.1215,14.6127,79.90177324,0.00016092,0.00000013,79.90193416,2044897.67,2527456.74,19.0927,0,0,0,0,0,408.0142,54500,64.1635,3652.1058
2023/06/16,BUY,Base4,20,26346.91,14.6127,-2.9225,11.6902,79.90193416,0.00011084,0.00000009,79.90204499,2105183.68,2527456.74,16.7074,0,0,0,0,0,408.0142,54500,64.7863,3762.7223
2023/06/17,BUY,Base4,20,26529.3,11.6902,-2.338,9.3521,79.90204499,0.00008806,0.00000007,79.90213305,2119757.01,2527456.74,16.1308,0,0,0,0,0,408.0142,54500,64.9108,3789.4624
2023/06/18,BUY,Base4,20,26352.33,9.3521,-1.8704,7.4817,79.90213305,0.00007092,0.00000006,79.90220397,2105616.73,2527456.74,16.6903,0,0,0,0,0,408.0142,54500,64.7293,3763.5169
2023/06/19,BUY,Base4,20,26852.39,7.4817,-1.4963,5.9854,79.90220397,0.00005568,0.00000004,79.90225965,2145572.62,2527456.74,15.1094,0,0,0,0,0,408.0142,54500,65.1219,3836.8305
2023/06/20,BUY,Base4,20,28318.36,5.9854,-1.1971,4.7883,79.90225965,0.00004224,0.00000003,79.90230189,2262706.94,2527456.74,10.4749,0,0,0,0,0,408.0142,54500,66.2931,4051.7558
2023/06/21,BUY,Base4,20,30004.31,4.7883,-0.9577,3.8306,79.90230189,0.00003189,0.00000003,79.90233378,2397418.22,2527456.74,5.145,0,0,0,0,0,408.0142,54500,67.5785,4298.9325
2023/06/22,BUY,Base4,20,29903.1,3.8306,-0.7661,3.0645,79.90233378,0.0000256,0.00000002,79.90235938,2389331.31,2527456.74,5.465,0,0,0,0,0,408.0142,54500,67.469,4284.0941
2023/06/23,BUY,Base4,20,30695.03,3.0645,-0.6129,2.4516,79.90235938,0.00001995,0.00000002,79.90237934,2452608.38,2527456.74,2.9614,0,0,0,0,0,408.0142,54500,68.0346,4400.1989
2023/06/24,BUY,Base4,20,30547.25,2.4516,-0.4903,1.9613,79.90237934,0.00001604,0.00000001,79.90239537,2440800.41,2527456.74,3.4286,0,0,0,0,0,408.0142,54500,67.8916,4378.5329
2023/06/25,BUY,Base4,20,30468.48,1.9613,-0.3923,1.569,79.90239537,0.00001286,0.00000001,79.90240824,2434506.5,2527456.74,3.6776,0,0,0,0,0,408.0142,54500,67.8001,4366.9844
2023/06/26,BUY,Base4,20,30295.23,1.569,-0.3138,1.2552,79.90240824,0.00001035,0.00000001,79.90241859,2420663.4,2527456.74,4.2253,0,0,0,0,0,408.0142,54500,67.6375,4341.5842
2023/06/27,BUY,Base4,20,30668.92,1.2552,-0.251,1.0042,79.90241859,0.00000818,0.00000001,79.90242677,2450522.14,2527456.74,3.044,0,0,0,0,0,408.0142,54500,67.8851,4396.3709
2023/06/28,BUY,Base4,20,30101.23,1.0042,-0.2008,0.8033,79.90242677,0.00000667,0.00000001,79.90243343,2405162.33,2527456.74,4.8386,0,0,0,0,0,408.0142,54500,67.4265,4313.1419
2023/06/29,BUY,Base4,20,30440.1,0.8033,-0.1607,0.6427,79.90243343,0.00000527,0,79.90243871,2432238.87,2527456.74,3.7673,0,0,0,0,0,408.0142,54500,67.6495,4362.8236
2023/06/30,BUY,Base4,20,30437.75,0.6427,-0.1285,0.5141,79.90243871,0.00000422,0,79.90244293,2432051.1,2527456.74,3.7748,0,0,0,0,0,408.0142,54500,67.6155,4362.4791
2023/07/01,BUY,Base4,20,30533.75,495.8709,-99.1742,0,79.90244293,0.00324542,0.0000026,79.74191092,2434819.57,2527456.74,3.6652,0,500,495.3568,3.7433,5393.435,411.7575,55000,67.4012,4326.9447
2023/07/02,BUY,Base4,20,30629.06,0,0,0,79.74191092,0,0,79.74191092,2442419.77,2527456.74,3.3645,0,0,0,0,0,411.7575,55000,67.44,4340.7632
2023/07/03,BUY,Base4,20,31173.6,0,0,0,79.74191092,0,0,79.74191092,2485842.43,2527456.74,1.6465,0,0,0,0,0,411.7575,55000,67.8092,4419.7135
2023/07/04,BUY,Base4,20,30804.93,0,0,0,79.74191092,0,0,79.74191092,2456443.98,2527456.74,2.8097,0,0,0,0,0,411.7575,55000,67.5061,4366.2618
2023/07/05,BUY,Base4,20,30527.1,0,0,0,79.74191092,0,0,79.74191092,2434289.29,2527456.74,3.6862,0,0,0,0,0,411.7575,55000,67.2681,4325.9805
2023/07/06,BUY,Base4,20,29930.33,0,0,0,79.74191092,0,0,79.74191092,2386701.71,2527456.74,5.569,0,0,0,0,0,411.7575,55000,66.7888,4239.4577
2023/07/07,BUY,Base4,20,30382.65,0,0,0,79.74191092,0,0,79.74191092,2422770.57,2527456.74,4.142,0,0,0,0,0,411.7575,55000,67.0967,4305.0374
2023/07/08,BUY,Base4,20,30323.02,0,0,0,79.74191092,0,0,79.74191092,2418015.56,2527456.74,4.3301,0,0,0,0,0,411.7575,55000,67.0204,4296.3919
2023/07/09,BUY,Base4,20,30061.37,0,0,0,79.74191092,0,0,79.74191092,2397151.09,2527456.74,5.1556,0,0,0,0,0,411.7575,55000,66.7926,4258.4565
2023/07/10,BUY,Base4,20,30414.39,0,0,0,79.74191092,0,0,79.74191092,2425301.58,2527456.74,4.0418,0,0,0,0,0,411.7575,55000,67.0249,4309.6392
2023/07/11,BUY,Base4,20,30647.22,0,0,0,79.74191092,0,0,79.74191092,2443867.89,2527456.74,3.3072,0,0,0,0,0,411.7575,55000,67.1657,4343.3962
2023/07/12,BUY,Base4,20,30413.99,0,0,0,79.74191092,0,0,79.74191092,2425269.68,2527456.74,4.0431,0,0,0,0,0,411.7575,55000,66.9611,4309.5812
2023/07/13,BUY,Base5,20,31481.41,0,0,0,79.74191092,0,0,79.74191092,2510387.79,2527456.74,0.6753,0,0,0,0,0,411.7575,55000,67.7105,4464.3414
2023/07/14,BUY,Base4,20,30345.77,0,0,0,79.74191092,0,0,79.74191092,2419829.69,2527456.74,4.2583,0,0,0,0,0,411.7575,55000,66.847,4299.6903
2023/07/15,BUY,Base4,20,30318.13,0,0,0,79.74191092,0,0,79.74191092,2417625.62,2527456.74,4.3455,0,0,0,0,0,411.7575,55000,66.7949,4295.6829
2023/07/16,BUY,Base4,20,30254.03,0,0,0,79.74191092,0,0,79.74191092,2412514.17,2527456.74,4.5478,0,0,0,0,0,411.7575,55000,66.7156,4286.3894
2023/07/17,BUY,Base4,20,30156.58,0,0,0,79.74191092,0,0,79.74191092,2404743.32,2527456.74,4.8552,0,0,0,0,0,411.7575,55000,66.6114,4272.2606
2023/07/18,BUY,Base4,20,29884.36,0,0,0,79.74191092,0,0,79.74191092,2383035.97,2527456.74,5.7141,0,0,0,0,0,411.7575,55000,66.376,4232.7927
2023/07/19,BUY,Base4,20,29935.69,0,0,0,79.74191092,0,0,79.74191092,2387129.13,2527456.74,5.5521,0,0,0,0,0,411.7575,55000,66.3833,4240.2348
2023/07/20,BUY,Base4,20,29811.48,0,0,0,79.74191092,0,0,79.74191092,2377224.38,2527456.74,5.944,0,0,0,0,0,411.7575,55000,66.2586,4222.2262
2023/07/21,BUY,Base4,20,29892.14,0,0,0,79.74191092,0,0,79.74191092,2383656.37,2527456.74,5.6895,0,0,0,0,0,411.7575,55000,66.288,4233.9207
2023/07/22,BUY,Base4,20,29804.35,0,0,0,79.74191092,0,0,79.74191092,2376655.82,2527456.74,5.9665,0,0,0,0,0,411.7575,55000,66.1909,4221.1924
2023/07/23,BUY,Base4,20,30101.26,0,0,0,79.74191092,0,0,79.74191092,2400331.99,2527456.74,5.0297,0,0,0,0,0,411.7575,55000,66.3819,4264.24
2023/07/24,BUY,Base4,20,29206.07,0,0,0,79.74191092,0,0,79.74191092,2328947.83,2527456.74,7.8541,0,0,0,0,0,411.7575,55000,65.6752,4134.4506
2023/07/25,BUY,Base4,20,29256.19,0,0,0,79.74191092,0,0,79.74191092,2332944.5,2527456.74,7.696,0,0,0,0,0,411.7575,55000,65.6826,4141.7173
2023/07/26,BUY,Base4,20,29375.31,0,0,0,79.74191092,0,0,79.74191092,2342443.35,2527456.74,7.3201,0,0,0,0,0,411.7575,55000,65.7424,4158.9879
2023/07/27,BUY,Base4,20,29239.79,0,0,0,79.74191092,0,0,79.74191092,2331636.73,2527456.74,7.7477,0,0,0,0,0,411.7575,55000,65.6084,4139.3395
2023/07/28,BUY,Base4,20,29335.45,0,0,0,79.74191092,0,0,79.74191092,2339264.84,2527456.74,7.4459,0,0,0,0,0,411.7575,55000,65.6505,4153.2088
2023/07/29,BUY,Base4,20,29383.34,0,0,0,79.74191092,0,0,79.74191092,2343083.68,2527456.74,7.2948,0,0,0,0,0,411.7575,55000,65.656,4160.1521
2023/07/30,BUY,Base4,20,29364.38,0,0,0,79.74191092,0,0,79.74191092,2341571.77,2527456.74,7.3546,0,0,0,0,0,411.7575,55000,65.6108,4157.4032
2023/07/31,BUY,Base4,20,29258.51,0,0,0,79.74191092,0,0,79.74191092,2333129.5,2527456.74,7.6886,0,0,0,0,0,411.7575,55000,65.4997,4142.0536
2023/08/01,BUY,Base4,20,29703.81,495.3568,-99.0714,396.2854,79.74191092,0.00333264,0.00000267,79.74524356,2369133.85,2527456.74,6.2641,0,500,495.3568,3.7433,0,415.5007,55500,65.6084,4168.7096
2023/08/02,BUY,Base4,20,29177.95,396.2854,-79.2571,317.0283,79.74524356,0.00271416,0.00000217,79.74795772,2327198.95,2527456.74,7.9233,0,0,0,0,0,415.5007,55500,65.1809,4093.1513
2023/08/03,BUY,Base4,20,29184.47,317.0283,-63.4057,253.6227,79.74795772,0.00217084,0.00000174,79.75012857,2327718.86,2527456.74,7.9027,0,0,0,0,0,415.5007,55500,65.1554,4094.088
2023/08/04,BUY,Base4,20,29096.07,253.6227,-50.7245,202.8981,79.75012857,0.00174195,0.00000139,79.75187052,2320668.91,2527456.74,8.1817,0,0,0,0,0,415.5007,55500,65.0577,4081.3854
2023/08/05,BUY,Base4,20,29072.43,202.8981,-40.5796,162.3185,79.75187052,0.00139469,0.00000112,79.75326521,2318783.54,2527456.74,8.2563,0,0,0,0,0,415.5007,55500,65.0093,4077.9884
2023/08/06,BUY,Base4,20,29079.12,162.3185,-32.4637,129.8548,79.75326521,0.0011155,0.00000089,79.75438071,2319317.06,2527456.74,8.2351,0,0,0,0,0,415.5007,55500,64.9841,4078.9497
2023/08/07,BUY,Base4,20,29197.99,129.8548,-25.971,103.8838,79.75438071,0.00088877,0.00000071,79.75526948,2328797.44,2527456.74,7.86,0,0,0,0,0,415.5007,55500,65.044,4096.0314
2023/08/08,BUY,Base4,20,29774.82,103.8838,-20.7768,83.1071,79.75526948,0.00069724,0.00000056,79.75596672,2374802.66,2527456.74,6.0398,0,0,0,0,0,415.5007,55500,65.4469,4178.9237
2023/08/09,BUY,Base4,20,29579.47,83.1071,-16.6214,66.4857,79.75596672,0.00056147,0.00000045,79.75652819,2359222.32,2527456.74,6.6563,0,0,0,0,0,415.5007,55500,65.2705,4150.851
2023/08/10,BUY,Base4,20,29439.07,66.4857,-13.2971,53.1885,79.75652819,0.00045132,0.00000036,79.75697951,2348024.49,2527456.74,7.0993,0,0,0,0,0,415.5007,55500,65.1348,4130.6748
2023/08/11,BUY,Base4,20,29408.14,53.1885,-10.6377,42.5508,79.75697951,0.00036144,0.00000029,79.75734095,2345557.6,2527456.74,7.1969,0,0,0,0,0,415.5007,55500,65.0812,4126.2299
2023/08/12,BUY,Base4,20,29431.24,42.5508,-8.5102,34.0407,79.75734095,0.00028892,0.00000023,79.75762987,2347399.99,2527456.74,7.124,0,0,0,0,0,415.5007,55500,65.0683,4129.5495
2023/08/13,BUY,Base4,20,29294.01,34.0407,-6.8081,27.2325,79.75762987,0.00023222,0.00000019,79.7578621,2336454.84,2527456.74,7.5571,0,0,0,0,0,415.5007,55500,64.9348,4109.8285
2023/08/14,BUY,Base4,20,29414.44,27.2325,-5.4465,21.786,79.7578621,0.00018502,0.00000015,79.75804711,2346060.08,2527456.74,7.177,0,0,0,0,0,415.5007,55500,64.9951,4127.1353
2023/08/15,BUY,Base4,20,29181.73,21.786,-4.3572,17.4288,79.75804711,0.00014919,0.00000012,79.7581963,2327499.58,2527456.74,7.9114,0,0,0,0,0,415.5007,55500,64.7898,4093.6929
2023/08/16,BUY,Base4,20,28714.36,17.4288,-3.4858,13.9431,79.7581963,0.0001213,0.0000001,79.7583176,2290222.99,2527456.74,9.3863,0,0,0,0,0,415.5007,55500,64.4045,4026.5279
2023/08/17,BUY,Base4,20,26668.38,13.9431,-2.7886,11.1544,79.7583176,0.00010448,0.00000008,79.75842208,2127039.06,2527456.74,15.8427,0,0,0,0,0,415.5007,55500,62.7594,3732.5028
2023/08/18,BUY,Base3,22,26068.76,11.1544,-2.454,8.7005,79.75842208,0.00009406,0.00000008,79.75851614,2079214.32,2527456.74,17.7349,0,0,0,0,0,415.5007,55500,62.237,3646.3321
2023/08/19,BUY,Base3,22,26110.6,8.7005,-1.9141,6.7864,79.75851614,0.00007325,0.00000006,79.75858939,2082551.41,2527456.74,17.6029,0,0,0,0,0,415.5007,55500,62.243,3652.3449
2023/08/20,BUY,Base3,22,26203.2,6.7864,-1.493,5.2934,79.75858939,0.00005693,0.00000005,79.75864633,2089937.05,2527456.74,17.3107,0,0,0,0,0,415.5007,55500,62.291,3665.6524
2023/08/21,BUY,Base3,22,26176.51,5.2934,-1.1645,4.1288,79.75864633,0.00004445,0.00000004,79.75869078,2087808.3,2527456.74,17.3949,0,0,0,0,0,415.5007,55500,62.2402,3661.8167
2023/08/22,BUY,Base3,22,26042.24,4.1288,-0.9083,3.2205,79.75869078,0.00003485,0.00000003,79.75872563,2077099.1,2527456.74,17.8186,0,0,0,0,0,415.5007,55500,62.1003,3642.5209
2023/08/23,BUY,Base3,22,26442.2,3.2205,-0.7085,2.512,79.75872563,0.00002677,0.00000002,79.7587524,2108999.39,2527456.74,16.5565,0,0,0,0,0,415.5007,55500,62.4014,3699.9989
2023/08/24,BUY,Base3,22,26183.97,2.512,-0.5526,1.9593,79.7587524,0.00002109,0.00000002,79.75877349,2088403.29,2527456.74,17.3714,0,0,0,0,0,415.5007,55500,62.1605,3662.8888
2023/08/25,BUY,Base3,22,26059.79,1.9593,-0.4311,1.5283,79.75877349,0.00001653,0.00000001,79.75879002,2078498.85,2527456.74,17.7632,0,0,0,0,0,415.5007,55500,62.0292,3645.043
2023/08/26,BUY,Base3,22,26033.38,1.5283,-0.3362,1.1921,79.75879002,0.0000129,0.00000001,79.75880292,2076392.42,2527456.74,17.8466,0,0,0,0,0,415.5007,55500,61.9789,3641.2476
2023/08/27,BUY,Base3,22,26103.66,1.1921,-0.2623,0.9298,79.75880292,0.00001004,0.00000001,79.75881296,2081997.87,2527456.74,17.6248,0,0,0,0,0,415.5007,55500,62.0085,3651.3475
2023/08/28,BUY,Base3,22,26119.35,0.9298,-0.2046,0.7253,79.75881296,0.00000783,0.00000001,79.75882079,2083249.28,2527456.74,17.5753,0,0,0,0,0,415.5007,55500,61.993,3653.6023
2023/08/29,BUY,Base4,20,27740.13,0.7253,-0.1451,0.5802,79.75882079,0.00000522,0,79.75882601,2212520.78,2527456.74,12.4606,0,0,0,0,0,415.5007,55500,63.2667,3886.5239
2023/08/30,BUY,Base4,20,27314.11,0.5802,-0.116,0.4642,79.75882601,0.00000424,0,79.75883026,2178541.93,2527456.74,13.805,0,0,0,0,0,415.5007,55500,62.902,3825.3008
2023/08/31,BUY,Base3,22,25954.5,0.4642,-0.1021,0.362,79.75883026,0.00000393,0,79.75883419,2070101.02,2527456.74,18.0955,0,0,0,0,0,415.5007,55500,61.7715,3629.9118
2023/09/01,BUY,Base3,22,25927.76,495.7188,-109.0581,386.6607,79.75883419,0.00420287,0.00000336,79.76303705,2068463.54,2527456.74,18.1603,0,500,495.3568,3.7433,0,419.244,56000,61.5336,3593.6849
2023/09/02,BUY,Base3,22,25909.58,386.6607,-85.0653,301.5953,79.76303705,0.00328054,0.00000263,79.76631759,2067013.38,2527456.74,18.2177,0,0,0,0,0,419.244,56000,61.4904,3591.0953
2023/09/03,BUY,Base3,22,25985.15,301.5953,-66.351,235.2443,79.76631759,0.00255138,0.00000204,79.76886897,2073041.27,2527456.74,17.9792,0,0,0,0,0,419.244,56000,61.5247,3601.8594
2023/09/04,BUY,Base3,22,25829.76,235.2443,-51.7538,183.4906,79.76886897,0.00200205,0.0000016,79.77087101,2060645.94,2527456.74,18.4696,0,0,0,0,0,419.244,56000,61.3681,3579.7249
2023/09/05,BUY,Base3,22,25801.38,183.4906,-40.3679,143.1227,79.77087101,0.00156331,0.00000125,79.77243432,2058382.01,2527456.74,18.5592,0,0,0,0,0,419.244,56000,61.3165,3575.6822
2023/09/06,BUY,Base3,22,25771.46,143.1227,-31.487,111.6357,79.77243432,0.0012208,0.00000098,79.77365512,2055995.2,2527456.74,18.6536,0,0,0,0,0,419.244,56000,61.2637,3571.42
2023/09/07,BUY,Base3,22,26251.15,111.6357,-24.5598,87.0758,79.77365512,0.00093482,0.00000075,79.77458995,2094261.8,2527456.74,17.1396,0,0,0,0,0,419.244,56000,61.6304,3639.7532
2023/09/08,BUY,Base3,22,25918.68,87.0758,-19.1567,67.9191,79.77458995,0.00073852,0.00000059,79.77532846,2067739.13,2527456.74,18.1889,0,0,0,0,0,419.244,56000,61.3295,3592.3913
2023/09/09,BUY,Base3,22,25909.56,67.9191,-14.9422,52.9769,79.77532846,0.00057625,0.00000046,79.77590471,2067011.57,2527456.74,18.2177,0,0,0,0,0,419.244,56000,61.294,3591.0921
2023/09/10,BUY,Base3,22,25837.95,52.9769,-11.6549,41.322,79.77590471,0.00045072,0.00000036,79.77635543,2061298.8,2527456.74,18.4438,0,0,0,0,0,419.244,56000,61.2069,3580.8907
2023/09/11,BUY,Base3,22,25178.94,41.322,-9.0908,32.2312,79.77635543,0.00036076,0.00000029,79.77671619,2008725.38,2527456.74,20.5238,0,0,0,0,0,419.244,56000,60.6287,3487.0096
2023/09/12,BUY,Base3,22,25849.77,32.2312,-7.0909,25.1403,79.77671619,0.00027409,0.00000022,79.77699028,2062241.99,2527456.74,18.4064,0,0,0,0,0,419.244,56000,61.1609,3582.575
2023/09/13,BUY,Base3,22,26237.42,25.1403,-5.5309,19.6094,79.77699028,0.00021063,0.00000017,79.77720091,2093167.54,2527456.74,17.1829,0,0,0,0,0,419.244,56000,61.4507,3637.7992
2023/09/14,BUY,Base3,22,26543.97,19.6094,-4.3141,15.2954,79.77720091,0.0001624,0.00000013,79.7773633,2117623.23,2527456.74,16.2153,0,0,0,0,0,419.244,56000,61.6708,3681.4701
2023/09/15,BUY,Base3,22,26614.11,15.2954,-3.365,11.9304,79.7773633,0.00012633,0.0000001,79.77748964,2123218.82,2527456.74,15.9939,0,0,0,0,0,419.244,56000,61.6991,3691.4622
2023/09/16,BUY,Base3,22,26580.17,11.9304,-2.6247,9.3057,79.77748964,0.00009867,0.00000008,79.77758831,2120511.17,2527456.74,16.101,0,0,0,0,0,419.244,56000,61.6437,3686.6271
2023/09/17,BUY,Base3,22,26538.09,9.3057,-2.0473,7.2584,79.77758831,0.00007708,0.00000006,79.77766539,2117154.12,2527456.74,16.2338,0,0,0,0,0,419.244,56000,61.5818,3680.6324
2023/09/18,BUY,Base3,22,26789.22,7.2584,-1.5969,5.6616,79.77766539,0.00005956,0.00000005,79.77772495,2137188.69,2527456.74,15.4411,0,0,0,0,0,419.244,56000,61.7549,3716.4084
2023/09/19,BUY,Base4,20,27218.86,5.6616,-1.1323,4.5293,79.77772495,0.00004157,0.00000003,79.77776652,2171464.39,2527456.74,14.085,0,0,0,0,0,419.244,56000,62.0668,3777.615
2023/09/20,BUY,Base4,20,27132.05,4.5293,-0.9059,3.6234,79.77776652,0.00003336,0.00000003,79.77779988,2164538.88,2527456.74,14.359,0,0,0,0,0,419.244,56000,61.9702,3765.248
2023/09/21,BUY,Base3,22,26571.17,3.6234,-0.7972,2.8263,79.77779988,0.00002998,0.00000002,79.77782985,2119793.11,2527456.74,16.1294,0,0,0,0,0,419.244,56000,61.4964,3685.3448
2023/09/22,BUY,Base3,22,26594.46,2.8263,-0.6218,2.2045,79.77782985,0.00002336,0.00000002,79.77785321,2121651.13,2527456.74,16.0559,0,0,0,0,0,419.244,56000,61.4871,3688.6627
2023/09/23,BUY,Base3,22,26605.38,2.2045,-0.485,1.7195,79.77785321,0.00001821,0.00000001,79.77787143,2122522.3,2527456.74,16.0214,0,0,0,0,0,419.244,56000,61.4679,3690.2184
2023/09/24,BUY,Base3,22,26265.62,1.7195,-0.3783,1.3412,79.77787143,0.00001439,0.00000001,79.77788582,2095416.97,2527456.74,17.0939,0,0,0,0,0,419.244,56000,61.1669,3641.816
2023/09/25,BUY,Base3,22,26308.03,1.3412,-0.2951,1.0461,79.77788582,0.00001121,0.00000001,79.77789703,2098800.35,2527456.74,16.96,0,0,0,0,0,419.244,56000,61.1734,3647.8578
2023/09/26,BUY,Base3,22,26259.38,1.0461,-0.2302,0.816,79.77789703,0.00000876,0.00000001,79.77790578,2094919.16,2527456.74,17.1136,0,0,0,0,0,419.244,56000,61.1064,3640.9271
2023/09/27,BUY,Base3,22,26363.12,0.816,-0.1795,0.6365,79.77790578,0.0000068,0.00000001,79.77791259,2103195.32,2527456.74,16.7861,0,0,0,0,0,419.244,56000,61.1623,3655.7059
2023/09/28,BUY,Base4,20,27029.25,0.6365,-0.1273,0.5092,79.77791259,0.00000471,0,79.77791729,2156337.78,2527456.74,14.6835,0,0,0,0,0,419.244,56000,61.6645,3750.6032
2023/09/29,BUY,Base4,20,26916.17,0.5092,-0.1018,0.4073,79.77791729,0.00000378,0,79.77792107,2147316.49,2527456.74,15.0404,0,0,0,0,0,419.244,56000,61.5474,3734.4937
2023/09/30,BUY,Base4,20,26987.17,0.4073,-0.0815,0.3259,79.77792107,0.00000302,0,79.77792409,2152980.73,2527456.74,14.8163,0,0,0,0,0,419.244,56000,61.5755,3744.6084
2023/10/01,BUY,Base4,20,27974.34,495.6826,-99.1365,396.5461,79.77792409,0.003541,0.00000284,79.78146509,2232230.38,2527456.74,11.6808,0,500,495.3568,3.7433,0,422.9872,56500,62.1274,3850.8502
2023/10/02,BUY,Base4,20,27513.52,396.5461,-79.3092,317.2369,79.78146509,0.00288025,0.00000231,79.78434534,2195465.42,2527456.74,13.1354,0,0,0,0,0,422.9872,56500,61.746,3785.7795
2023/10/03,BUY,Base4,20,27434.67,317.2369,-63.4474,253.7895,79.78434534,0.00231082,0.00000185,79.78665616,2189174.37,2527456.74,13.3843,0,0,0,0,0,422.9872,56500,61.657,3774.6449
2023/10/04,BUY,Base4,20,27758.24,253.7895,-50.7579,203.0316,79.78665616,0.00182711,0.00000146,79.78848327,2214990.9,2527456.74,12.3629,0,0,0,0,0,422.9872,56500,61.8781,3820.3379
2023/10/05,BUY,Base4,20,27420.06,203.0316,-40.6063,162.4253,79.78848327,0.00147971,0.00000118,79.78996298,2188008,2527456.74,13.4304,0,0,0,0,0,422.9872,56500,61.59,3772.5805
2023/10/06,BUY,Base4,20,27954.3,162.4253,-32.4851,129.9402,79.78996298,0.00116115,0.00000093,79.79112413,2230634.96,2527456.74,11.7439,0,0,0,0,0,422.9872,56500,61.9716,3848.0265
2023/10/07,BUY,Base4,20,27983.65,129.9402,-25.988,103.9522,79.79112413,0.00092794,0.00000074,79.79205208,2232976.81,2527456.74,11.6512,0,0,0,0,0,422.9872,56500,61.9658,3852.1713
2023/10/08,BUY,Base4,20,27942.11,103.9522,-20.7904,83.1617,79.79205208,0.00074346,0.0000006,79.79279553,2229662.23,2527456.74,11.7824,0,0,0,0,0,422.9872,56500,61.9063,3846.3048
2023/10/09,BUY,Base4,20,27597.18,83.1617,-16.6323,66.5294,79.79279553,0.0006022,0.00000048,79.79339774,2202139.29,2527456.74,12.8713,0,0,0,0,0,422.9872,56500,61.615,3797.5917
2023/10/10,BUY,Base4,20,27403.91,66.5294,-13.3059,53.2235,79.79339774,0.00048516,0.00000039,79.79388289,2186717.61,2527456.74,13.4815,0,0,0,0,0,422.9872,56500,61.4385,3770.2967
2023/10/11,BUY,Base3,22,26900.09,53.2235,-11.7092,41.5143,79.79388289,0.00043494,0.00000035,79.79431783,2146515.85,2527456.74,15.0721,0,0,0,0,0,422.9872,56500,61.019,3699.1431
